Tipo;Ano;Qualis;Autor Principal;Título do Artigo;Periódico/Evento;Aut.Total;Aut.Prof;Aut.Dout;Aut.Mestr;Aut.Grad;Autores - Nomes;PPGC
Conferência;2013;B5;Vinicius Callegaro;Transistor-level optimization of CMOS complex gates;IEEE Latin American Symposium on Circuits and Systems - LASCAS;6;4;0;0;0;"POSSANI, VINICIUS N.; MARQUES, FELIPE S.; DA ROSA JUNIOR, LEOMAR S.; Vinicius Callegaro; REIS, ANDRE I.; RIBAS, RENATO P.";Sim
Conferência;2013;B5;Vinícius Neves Possani;Transistor-level optimization of CMOS complex gates;IEEE Latin American Symposium on Circuits and Systems - LASCAS;6;2;2;0;0;"Vinícius Neves Possani; MARQUES, FELIPE S.; DA ROSA JUNIOR, LEOMAR S.; CALLEGARO, VINICIUS; REIS, ANDRE I.; RIBAS, RENATO P.";Sim
Conferência;2013;B1;Rodrigo Ruas Oliveira;Trust-based Grouping for Cloud Datacenters: improving security in shared infrastructure;IFIP International Conference on Networking;6;5;0;0;0;"Daniel Stefani Marcon; Rodrigo Ruas Oliveira; Miguel Cardoso Neves; Luciana Salete Buriol; Luciano Paschoal Gaspary; Marinho Pilla Barcellos";Sim
Conferência;2013;-;Miguel Cardoso Neves;Trust-based Grouping for Cloud Datacenters: improving security in shared infrastructures;IFIP Networking Conference;6;2;3;0;0;"MARCON, D. S.; OLIVEIRA, R. R.; BURIOL, L. S.; GASPARY, L. P.; BARCELLOS, M. P.; Miguel Cardoso Neves";Sim
Conferência;2013;B1;Luciana Salete Buriol;Trust-based Grouping for Cloud Datacenters: improving security in shared infrastructures;IFIP International Conference on Networking;6;3;0;0;0;"Daniel Marcon; Rodrigo R. Oliveira; Miguel Neves; Luciana Salete Buriol; Luciano Gaspary; Marinho Barcellos";Sim
Conferência;2013;B1;Antonio Marinho Pilla Barcellos;Trust-based Grouping for Cloud Datacenters: improving security in shared infrastructures;IFIP International Conference on Networking;6;3;2;0;0;"Daniel Stefani Marcon; Rodrigo Ruas Oliveira; Miguel Cardoso Neves; Luciana Salete Buriol; Luciano Paschoal Gaspary; Antonio Marinho Pilla Barcellos";Sim
Conferência;2013;B1;Luciano Paschoal Gaspary;Trust-based Grouping for Cloud Datacenters: Improving Security in Shared Infrastructures;International Conference on Networking;6;3;0;0;0;"Daniel Stefani Marcon; Rodrigo Ruas Oliveira; Miguel Cardoso Neves; Luciana Salete Buriol; Marinho Pilla Barcellos; Luciano Paschoal Gaspary";Sim
Conferência;2013;B1;Daniel Stefani Marcon;Trust-based Grouping for Cloud Datacenters: improving security in shared infrastructures;IFIP International Conference on Networking;6;4;0;0;0;"Daniel Stefani Marcon; Rodrigo Ruas Oliveira; Miguel Cardoso Neves; Luciana Salete Buriol; Luciano Paschoal Gaspary; Marinho Pilla Barcellos";Sim
Conferência;2013;-;Daniel Stefani Marcon;Trust-based Resource Allocation for Cloud Datacenters: improving security and performance;Workshop on Network Virtualization and Intelligence for the Future Internet (WNetVirt);6;4;0;0;0;"Daniel Stefani Marcon; Miguel Cardoso Neves; Rodrigo Ruas Oliveira; Luciana Salete Buriol; Luciano Paschoal Gaspary; Marinho Pilla Barcellos";Sim
Conferência;2013;-;Rodrigo Ruas Oliveira;Trust-based Resource Allocation for Cloud Datacenters: improving security and performance;Workshop on Network Virtualization and Intelligence for the Future Internet (WNetVirt);6;5;0;0;0;"Daniel Stefani Marcon; Miguel Cardoso Neves; Rodrigo Ruas Oliveira; Luciana Salete Buriol; Luciano Paschoal Gaspary; Marinho Pilla Barcellos";Sim
Conferência;2013;-;Miguel Cardoso Neves;Trust-based Resource Allocation for Cloud Datacenters: improving security and performance;Workshop on Network Virtualization and Intelligence for the Future Internet (WNetVirt);6;2;3;0;0;"MARCON, D. S.; Miguel Cardoso Neves; OLIVEIRA, R. R.; BURIOL, L. S.; GASPARY, L. P.; BARCELLOS, M. P.";Sim
Conferência;2013;A2;Renata Galante;Tuning Large Scale Deduplication with Reduced Effort;International Conference on Scientific and Statistical Database Management;4;2;0;0;0;"Guilherme Dal Bianco; Renata Galante; Carlos Alberto Heuser; Gonçalves, Marcos André";Sim
Conferência;2013;A2;Carlos Alberto Heuser;Tuning large scale deduplication with reduced effort;International Conference on Scientific and Statistical Database Management;4;2;0;1;0;"DAL BIANCO, GUILHERME; GALANTE, RENATA; Carlos Alberto Heuser; GONÇALVES, MARCOS ANDRÉ";Sim
Conferência;2013;B4;Leandro Krug Wives;Ubiquitous Home-Care Environments: a situation based ambient intelligent approach;Web Information Systems Modeling;4;2;0;0;0;"Alencar Machado; Ana Marilza Pernas; Leandro Krug Wives; Jose Palazzo Moreira de Oliveira";Sim
Conferência;2013;-;Edimar Manica;Um Método para a Identificação e a Busca de Páginas-Objeto;Simpósio Brasileiro de Bancos de Dados;3;1;1;0;0;"Miriam Pizzatto Colpo; Edimar Manica; Renata Galante";Sim
Periódico;2013;C;Liane Margarida Rockenbach Tarouco;Um Sistema para Classificação de Objetos de Aprendizagem MCS - Multimodality Classification System;RENOTE. Revista Novas Tecnologias na EducaÃ§Ã£o;5;1;0;0;0;"Alberto Bastos do Canto Filho; Thaísa Jacintho Müller; AMARAL, ERICO M. H.; Jose Valdeni de Lima; Liane Margarida Rockenbach Tarouco";Sim
Conferência;2013;B4;Claudio Fernando Resin Geyer;Uma Abordagem Autonômica Baseada em Regras para Consciência de Situação na Computação Ubíqua;Simpósio em Sistemas Computacionais;7;1;0;0;0;"João Ladislau Barbará Lopes; Rodrigo Santos de Souza; Alexandre Souza; Patricia Davet; Ana Pernas; Adenauer Correa Yamin; Claudio Fernando Resin Geyer";Sim
Conferência;2013;-;Joel Luis Carbonera;Uma aplicação computacional para interpretação automática de processos deposicionais a partir da descrição de fácies sedimentares;Reunião Anual de Avaliação dos PRH´s;2;1;0;0;0;"Joel Luis Carbonera; ABEL, MARA";Sim
Conferência;2013;B5;Claudio Fernando Resin Geyer;Uma Arquitetura Distribuída Direcionada à Consciência de Contexto na Computação Ubíqua;Simpósio Brasileiro de Computação Ubíqua e Pervasiva;7;1;0;0;0;"João Ladislau Barbará Lopes; Márcia Z. Gusmão; Rodrigo Santos de Souza; Patricia Davet; Ana Pernas; Adenauer Correa Yamin; Claudio Fernando Resin Geyer";Sim
Conferência;2013;-;Mara Abel;Uma Ontologia para Padronização do Domínio de Robótica e Automação;6th Seminar on Ontology Research in Brazil, ONTOBRAS;5;1;1;0;0;"Sandro Rama Fiorini; Joel Luis Carbonera; Vitor Augusto Machado Jorge; Edson Prestes; Mara Abel";Sim
Conferência;2013;-;Joel Luis Carbonera;Uma Ontologia para Padronização do Domínio de Robótica e Automação;6th Seminar on Ontology Research in Brazil;5;1;1;0;0;"Sandro Rama Fiorini; Joel Luis Carbonera; Vitor A. M. Jorge; Edson Prestes; Mara Abel";Sim
Periódico;2013;-;Mara Abel;Uma revisão da Engenharia do Conhecimento: Evolução, Paradigmas e Aplicações;International Journal of Knowledge Engineering and Management;2;1;0;0;0;"Mara Abel; Sandro Rama Fiorini";Sim
Conferência;2013;B2;Lisandro Zambenedetti Granville;Uma Solução para Gerenciamento de Dispositivos de Rádio Cognitivo Baseada na MIB IEEE 802.22;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;4;2;1;0;0;"Lucas Bondan; Cristiano Bonato Both; Juergen Rochol; Lisandro Zambenedetti Granville";Sim
Conferência;2013;B2;Juergen Rochol;Uma Solução para Gerenciamento de Dispositivos de Rádio Cognitivo Baseada na MIB IEEE 802.22;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;6;2;0;0;0;"Lucas Bondan; Kunst, Rafael; Maicon Kist; CRISTIANO BONATO BOTH; Lisandro Zambenedetti Granville; Juergen Rochol";Sim
Conferência;2013;B2;Lucas Bondan;Uma Solução para Gerenciamento de Dispositivos de Rádio Cognitivo Baseada na MIB IEEE 802.22;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;6;3;0;0;0;"Maicon Kist; Rafael Kunst; Cristiano Bonato Both; Juergen Rochol; Lisandro Zambenedetti Granville; Lucas Bondan";Sim
Conferência;2013;-;Jean Luca Bez;URI Online Judge Academic: A Tool for Professors;2013 International Conference on Advanced ICT;3;0;0;1;0;"Jean Luca Bez; E. FERREIRA, CARLOS; A. TONIN, NEILOR";Sim
Periódico;2013;C;Jean Luca Bez;URI Online Judge: A New Interactive Learning Approach;Computer Technology and Application;2;0;0;1;0;"Neilor A. Tonin; Jean Luca Bez";Sim
Periódico;2013;-;Jean Luca Bez;URI Online Judge: A New Interactive Learning Approach.;Computer Technology and Application (CTA);2;0;0;1;0;"Neilor Avelino Tonin; Jean Luca Bez";Sim
Periódico;2013;C;Liane Margarida Rockenbach Tarouco;Usabilidade em tecnologia assistiva: estudo de caso num sistema de comunicacao alternativa para crianças com autismo;Revista Latinoamericana de TecnologÃ­a Educativa;3;1;0;0;0;"Bárbara Gorziza Ávila; Liliana Maria Passerino; Liane Margarida Rockenbach Tarouco";Sim
Periódico;2013;B2;Karin Becker;Usage Profiles;International Journal of Web Services Research;2;1;0;1;0;"Bruno Vollino; Karin Becker";Sim
Conferência;2013;-;Edison Pignaton de Freitas;Using Cooperative MIMO Techniques and UAV Relay Networks to Support Connectivity in Sparse Wireless Sensor Networks;The IEEE Computing, Management and Telecommunications Conference;5;1;0;0;0;"Marco Marinho; Edison Pignaton de Freitas; João Paulo C. Lustosa da Costa; André Lima F. de Almeida; Rafael Timóteo de Sousa Jr";Sim
Conferência;2013;B1;Ricardo Augusto da Luz Reis;Using Electromagnetic Emanations for Variability Characterization in Flash-Based FPGAs;IEEE Computer Society Annual Symposium on VLSI;8;2;1;0;0;"J. Tarrilo; Tonfat, Jorge; Ricardo Augusto da Luz Reis; Kastensmidt, Fernanda Lima; F. BRUGUIER; F. Bourrée; P. Benoit; Lionel Torres";Sim
Conferência;2013;B1;Fernanda Gusmão de Lima Kastensmidt;Using electromagnetic emanations for variability characterization in Flash-based FPGAs;IEEE Computer Society Annual Symposium on VLSI;8;2;1;0;0;"TARRILLO, JIMMY; Tonfat, Jorge; Fernanda Gusmão de Lima Kastensmidt; Ricardo Reis; BRUGUIER, FLORENT; BOURREE, MORGAN; BENOIT, PASCAL; TORRES, LIONEL";Sim
Conferência;2013;-;José Palazzo Moreira de Oliveira;Using Link Semantics to Recommend Collaborations in Academic Social Networks;Workshop on Simplifying Complex Networks for Practitioners;4;1;0;0;0;"Michele A. Brandão; Mirella Moura Moro; Giseli Rabello Lopes; José Palazzo Moreira de Oliveira";Sim
Conferência;2013;A2;Edison Pignaton de Freitas;Using MIMO Techniques to Enhance Communication Among Static and Mobile Nodes in Wireless Sensor Networks;International Conference on Advanced Information Networking and Applications;5;1;0;0;0;"Marco Marinho; Edison Pignaton de Freitas; João Paulo Carvalho Lustosa da Costa; André Lima F. de Almeida; Rafael Timóteo de Sousa Júnior";Sim
Periódico;2013;A2;Manuel Menezes de Oliveira Neto;Using Patterns to Encode Color Information for Dichromats;IEEE Transactions on Visualization and Computer Graphics;5;1;0;1;0;"Behzad Sajadi; Aditi Majumder; Manuel Menezes de Oliveira Neto; RosÃ¡lia G. Schneider; Ramesh Raskar";Sim
Conferência;2013;-;Viviane Pereira Moreira;Using Simple Content Features for the Author Profiling Task;Workshop on Uncovering Plagiarism, Authorship, and Social Software Misuse;3;2;0;0;0;"Edson Roberto Duarte Weren; Viviane Pereira Moreira; Jose Palazzo Moreira de Oliveira";Sim
Conferência;2013;B2;José Palazzo Moreira de Oliveira;Using Simple Content Features for the Author Profiling Task;Cross Language Evaluation Forum Workshop;3;1;0;0;0;"Edson R. D. Weren; Viviane Moreira; Jose Palazzo Moreira de Oliveira";Sim
Conferência;2013;B1;Ana Lucia Cetertich Bazzan;Using Trust and Possibilistic Reasoning to Deal with Untrustworthy Communication in VANETs;Conference on Intelligent Transportation Systems;4;1;0;0;0;"Andrew Koster; Andrea Tettamanzi; Ana Lucia Cetertich Bazzan; Célia da Costa Pereira";Sim
Conferência;2013;B4;Eduardo Roloff;Utilização de traços de execução para migração de aplicações para a nuvem;Workshop de Computação em Grade e Aplicações;4;2;0;0;0;"Eduardo Roloff; Otávio Carvalho; Alexandre da Silva Carissimi; Philippe O. A. Navaux";Sim
Conferência;2013;-;Antonio Carlos da Rocha Costa;Utilizando o MOISE+ na Modelagem de um Sistema Multiagente da Peça Auto da Compadecida;ENIAC 2013   X National Meeting on Artificial and Computational Intelligence;3;1;0;0;0;"Tatiane Dobrzanski; Gleifer Vaz Alves; Antonio Carlos da Rocha Costa";Sim
Conferência;2013;-;Mara Abel;Visual Interpretation of Events in Petroleum Geology;2013 IEEE 25th International Conference on Tools with Artificial Intelligence (ICTAI);4;1;0;0;0;"CARBONERA, JOEL LUIS; Mara Abel; SCHERER, CLAITON M.; BERNARDES, ARIANE K.";Sim
Conferência;2013;A2;Joel Luis Carbonera;Visual Interpretation of Events in Petroleum Geology;IEEE International Conference on Tools with Artificial Intelligence;4;1;0;0;0;"Joel Luis Carbonera; ABEL, MARA; Claiton Marlon dos Santos Scherer; Ariane Bernardes";Sim
Conferência;2013;B4;Marcelo Soares Pimenta;Visualizando 15 anos de IHC;Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais;3;1;0;0;0;"Isabela Gasparini; Marcos H. Kimura; Marcelo Soares Pimenta";Sim
Periódico;2013;B1;Joao Luiz Dihl Comba;Visualizing Intracardiac Atrial Fibrillation Electrograms Using Spectral Analysis;Computing in Science & Engineering (Print);6;1;0;0;0;"João Loures Salinet Jr; Guilherme N. Oliveira; Frederique Jos Vanheusden; Joao Luiz Dihl Comba; Fernando Soares Schlindwein; Ghulam André Ng";Sim
Conferência;2013;B1;Joao Luiz Dihl Comba;Visualizing Running Races through the Multivariate Time-Series of Multiple Runners;Conference on Graphics, Patterns and Images;5;1;0;0;0;"OLIVEIRA, GUILHERME; Joao Luiz Dihl Comba; TORCHELSEN, RAFAEL; PADILHA, MARISTELA; SILVA, CLAUDIO";Sim
Conferência;2013;-;Maria Aparecida Azevedo Koike Folgueira;Vitamin D effect in canine mammary tumors and in normal mammary gland;SPSAS-São Paulo School of dvanced Sciences, Advances in Molecular Oncology: Translating molecular biology into cancer treatment;9;0;0;0;0;"Simone Crestoni Fernandes; Lúcia Maria Guedes Silveira; Paulo Roberto del Valle; J. M. Guerra; NONOGAKI, S; J. G. Xavier; M. M. Dias; A. A. Jordão-Jr; Maria Aparecida Azevedo Koike Folgueira";Sim
Conferência;2013;A2;Anderson Maciel;What is the effect of interface complexity on risk perception tasks?;IEEE Virtual Reality Conference;5;2;0;0;0;"JORGE, VITOR; Anderson Maciel; Nedel, Luciana; OLIVEIRA, JACKSON; FARIA, FREDERICO";Sim
Conferência;2013;A2;Vitor Augusto Machado Jorge;What is the effect of interface complexity on risk perception tasks?;IEEE Virtual Reality Conference;5;3;0;0;0;"Vitor Augusto Machado Jorge; Maciel, Anderson; NEDEL, LUCIANA; OLIVEIRA, JACKSON; Frederico Faria";Sim
Conferência;2013;B3;Carlos Eduardo Pereira;WirelessHART Fast Collect: a Decentralized Approach for Intermittent Field Devices;IEEE International Conference on Industrial Informatics;4;1;0;0;0;"Ivan Muller; Jean Michel Winter; Carlos Eduardo Pereira; JOÃO CÉSAR NETTO";Sim
Conferência;2013;-;Daniel Stefani Marcon;Workflow Specification and Scheduling with Security Constraints in Hybrid Clouds;IEEE Latin America Conference on Cloud Computing and Communications (LatinCloud);10;3;0;0;0;"Daniel Stefani Marcon; Luiz Fernando Bittencourt; Ramide Dantas; Miguel Cardoso Neves; Edmundo Roberto Mauro Madeira; Stênio Fernandes; Carlos Alberto Kamienski; Marinho Pilla Barcellos; Luciano Paschoal Gaspary; Nelson Luis Saldanha da Fonseca";Sim
Conferência;2013;-;Luciano Paschoal Gaspary;Workflow Specification and Scheduling with Security Constraints in Hybrid Clouds;IEEE Latin American Conference on Cloud Computing and Communications;10;2;2;0;0;"Daniel Stefani Marcon; Luiz Fernando Bittencourt; Ramide Dantas; Miguel Cardoso Neves; Edmundo Roberto Mauro Madeira; Stênio Fernandes; Carlos Alberto Kamienski; Marinho Pilla Barcellos; Luciano Paschoal Gaspary; Nelson Luis Saldanha da Fonseca";Sim
Conferência;2013;-;Miguel Cardoso Neves;Workflow Specification and Scheduling with Security Constraints in Hybrid Clouds;IEEE Latin America Conference on Cloud Computing and Communications (LatinCloud);10;1;2;0;0;"MARCON, D. S.; Luiz Fernando Bittencourt; Ramide Dantas; Miguel Cardoso Neves; Edmundo Roberto Mauro Madeira; Stenio Fernandes; CARLOS ALBERTO KAMIENSKI; BARCELLOS, M. P.; GASPARY, L. P.; Nelson Luis Saldanha da Fonseca";Sim
Conferência;2013;A1;Nicolas Maillard;XKaapi: A Runtime System for Data-Flow Task Programming on Heterogeneous Architectures;IEEE International Parallel and Distributed Processing Symposium;4;1;0;0;0;"GAUTIER, THIERRY; Lima, Joao V.F.; Nicolas Maillard; RAFFIN, BRUNO";Sim
Conferência;2014;-;Sergio Bampi;0.7 V supply, 8 nW, 8 ppm/°C resistorless sub-bandgap voltage reference;2014 IEEE 57th International Midwest Symposium on Circuits and Systems (MWSCAS);3;1;0;0;0;"MATTIA, OSCAR E.; KLIMACH, HAMILTON; Sergio Bampi";Sim
Conferência;2014;-;Sergio Bampi;"0.9 V, 5 nW, 9 ppm/&lt;sup&gt;o&lt;/sup&gt;C resistorless sub-bandgap voltage reference in 0.18&#956;m CMOS";2014 IEEE 5th Latin American Symposium on Circuits and Systems (LASCAS);3;1;0;0;0;"MATTIA, OSCAR E.; KLIMACH, HAMILTON; Sergio Bampi";Sim
Periódico;2014;-;Lisandro Zambenedetti Granville;2013 IEEE Latin America Conference on Cloud Computing and Communications;IEEE Global Communications Newsletter;4;1;0;0;0;"Carlos Kamienski; Stenio Fernandes; Lisandro Zambenedetti Granville; Antonio Tadeu Gomes";Sim
Periódico;2014;A2;Renan de Queiroz Maffei;2014 Humanitarian Robotics and Automation Technology Challenge [Humanitarian Technology];IEEE Robotics & Automation Magazine;11;3;0;0;0;"MADHAVAN, RAJ; MARQUES, LINO; PRESTES, EDSON; DASGUPTA, PRITHVIRAJ; CABRITA, GONCALO; PORTUGAL, DAVID; GOUVEIA, BRUNO; JORGE, VITOR; Renan de Queiroz Maffei; FRANCO, GUILHERME; GARCIA, JOSE";Sim
Periódico;2014;A2;Vitor Augusto Machado Jorge;2014 Humanitarian Robotics and Automation Technology Challenge [Humanitarian Technology];IEEE Robotics & Automation Magazine;11;3;0;0;0;"MADHAVAN, RAJ; MARQUES, LINO; PRESTES, EDSON; DASGUPTA, PRITHVIRAJ; CABRITA, GONCALO; PORTUGAL, DAVID; GOUVEIA, BRUNO; Renan de Queiroz Maffei; FRANCO, GUILHERME; GARCIA, JOSE; Vitor Augusto Machado Jorge";Sim
Conferência;2014;-;Anderson Maciel;3D Interaction with Cluttered Datasets;SIBGRAPI Workshop on Visual Analytics, Information Visualization and Scientific Visualization;4;2;0;0;0;"Márcio Mello da Silva; Henrique G. Debarba; Anderson Maciel; Nedel, Luciana";Sim
Conferência;2014;B4;Jody Maick Araujo de Matos;A Case Study on ipPROCESS: IP-core Design in Academic Environment;Workshop Iberchip;4;1;0;0;0;"João Carlos Nunes Bittencourt; Anfranserai Morais Dias; Jody Maick Araujo de Matos; Nelson Alves Ferreira Neto";Sim
Conferência;2014;-;Álvaro Freitas Moreira;A Checkpoint-Deterministic Architecture for Reliable and Low-Power Embedded Computin;Workshop on Highly-Reliable Power-Efficient Embedded Designs (HARSH '14);5;3;0;0;0;"Ronaldo Ferreira; Jean Da Rolt; Gabriel Luca Nazar; Álvaro Freitas Moreira; Luigi Carro";Sim
